,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
4932,SP1,29/01/06,Sevilla,Villarreal,2,0,Sevilla
4933,SP1,29/01/06,Valencia,Zaragoza,2,2,D
4934,SP1,04/02/06,La Coruna,Valencia,0,1,Valencia
4935,SP1,04/02/06,Malaga,Ath Bilbao,2,1,Malaga
4936,SP1,04/02/06,Real Madrid,Espanol,4,0,Real Madrid
4937,SP1,05/02/06,Barcelona,Ath Madrid,1,3,Ath Madrid
4938,SP1,05/02/06,Getafe,Alaves,2,2,D
4939,SP1,05/02/06,Santander,Celta,0,1,Celta
4940,SP1,05/02/06,Sevilla,Osasuna,0,1,Osasuna
4941,SP1,05/02/06,Sociedad,Mallorca,2,1,Sociedad
4942,SP1,05/02/06,Villarreal,Cadiz,1,1,D
4943,SP1,05/02/06,Zaragoza,Betis,4,3,Zaragoza
4944,SP1,11/02/06,Ath Bilbao,Real Madrid,0,2,Real Madrid
4945,SP1,11/02/06,Cadiz,Sevilla,0,4,Sevilla
4946,SP1,11/02/06,Osasuna,Zaragoza,1,1,D
4947,SP1,12/02/06,Alaves,Malaga,3,2,Alaves
4948,SP1,12/02/06,Ath Madrid,Sociedad,1,0,Ath Madrid
4949,SP1,12/02/06,Betis,La Coruna,0,1,La Coruna
4950,SP1,12/02/06,Celta,Villarreal,1,0,Celta
4951,SP1,12/02/06,Espanol,Santander,0,2,Santander
4952,SP1,12/02/06,Mallorca,Getafe,1,1,D
4953,SP1,12/02/06,Valencia,Barcelona,1,0,Valencia
4954,SP1,18/02/06,Barcelona,Betis,5,1,Barcelona
4955,SP1,18/02/06,Real Madrid,Alaves,3,0,Real Madrid
4956,SP1,18/02/06,Sevilla,Celta,1,0,Sevilla
4957,SP1,18/02/06,Villarreal,Espanol,4,0,Villarreal
4958,SP1,19/02/06,Cadiz,Osasuna,1,3,Osasuna
4959,SP1,19/02/06,Getafe,Ath Madrid,0,3,Ath Madrid
4960,SP1,19/02/06,La Coruna,Zaragoza,1,1,D
4961,SP1,19/02/06,Malaga,Mallorca,0,2,Mallorca
4962,SP1,19/02/06,Santander,Ath Bilbao,0,1,Ath Bilbao
4963,SP1,19/02/06,Sociedad,Valencia,1,2,Valencia
4964,SP1,25/02/06,Ath Madrid,Malaga,5,0,Ath Madrid
4965,SP1,25/02/06,Zaragoza,Barcelona,0,2,Barcelona
4966,SP1,26/02/06,Alaves,Santander,2,2,D
4967,SP1,26/02/06,Ath Bilbao,Villarreal,1,1,D
4968,SP1,26/02/06,Betis,Sociedad,2,0,Betis
4969,SP1,26/02/06,Celta,Cadiz,2,0,Celta
4970,SP1,26/02/06,Espanol,Sevilla,5,0,Espanol
4971,SP1,26/02/06,Mallorca,Real Madrid,2,1,Mallorca
4972,SP1,26/02/06,Osasuna,La Coruna,1,2,La Coruna
4973,SP1,26/02/06,Valencia,Getafe,1,1,D
4974,SP1,04/03/06,Barcelona,La Coruna,3,2,Barcelona
4975,SP1,04/03/06,Cadiz,Espanol,2,0,Cadiz
4976,SP1,04/03/06,Real Madrid,Ath Madrid,2,1,Real Madrid
4977,SP1,04/03/06,Villarreal,Alaves,3,2,Villarreal
4978,SP1,05/03/06,Celta,Osasuna,2,0,Celta
4979,SP1,05/03/06,Getafe,Betis,1,0,Getafe
4980,SP1,05/03/06,Malaga,Valencia,0,0,D
4981,SP1,05/03/06,Santander,Mallorca,0,0,D
4982,SP1,05/03/06,Sevilla,Ath Bilbao,2,1,Sevilla
4983,SP1,05/03/06,Sociedad,Zaragoza,1,3,Zaragoza
4984,SP1,11/03/06,Espanol,Celta,2,0,Espanol
4985,SP1,11/03/06,La Coruna,Sociedad,0,1,Sociedad
4986,SP1,11/03/06,Valencia,Real Madrid,0,0,D
4987,SP1,12/03/06,Alaves,Sevilla,2,1,Alaves
4988,SP1,12/03/06,Ath Bilbao,Cadiz,1,0,Ath Bilbao
4989,SP1,12/03/06,Ath Madrid,Santander,2,1,Ath Madrid
4990,SP1,12/03/06,Betis,Malaga,1,1,D
4991,SP1,12/03/06,Mallorca,Villarreal,1,1,D
4992,SP1,12/03/06,Osasuna,Barcelona,2,1,Osasuna
4993,SP1,12/03/06,Zaragoza,Getafe,1,2,Getafe
4994,SP1,18/03/06,Getafe,La Coruna,1,2,La Coruna
4995,SP1,18/03/06,Sociedad,Barcelona,0,2,Barcelona
4996,SP1,18/03/06,Villarreal,Ath Madrid,1,1,D
4997,SP1,19/03/06,Cadiz,Alaves,0,0,D
4998,SP1,19/03/06,Celta,Ath Bilbao,0,1,Ath Bilbao
4999,SP1,19/03/06,Espanol,Osasuna,2,4,Osasuna
5000,SP1,19/03/06,Malaga,Zaragoza,0,1,Zaragoza
5001,SP1,19/03/06,Real Madrid,Betis,0,0,D
5002,SP1,19/03/06,Santander,Valencia,2,1,Santander
5003,SP1,19/03/06,Sevilla,Mallorca,1,1,D
5004,SP1,21/03/06,Barcelona,Getafe,3,1,Barcelona
5005,SP1,22/03/06,Alaves,Celta,1,0,Alaves
5006,SP1,22/03/06,Ath Bilbao,Espanol,1,1,D
5007,SP1,22/03/06,Betis,Santander,1,0,Betis
5008,SP1,22/03/06,La Coruna,Malaga,2,1,La Coruna
5009,SP1,22/03/06,Mallorca,Cadiz,1,0,Mallorca
5010,SP1,22/03/06,Osasuna,Sociedad,2,0,Osasuna
5011,SP1,22/03/06,Valencia,Villarreal,1,1,D
5012,SP1,22/03/06,Zaragoza,Real Madrid,1,1,D
5013,SP1,23/03/06,Ath Madrid,Sevilla,0,1,Sevilla
5014,SP1,25/03/06,Ath Bilbao,Osasuna,1,0,Ath Bilbao
5015,SP1,25/03/06,Malaga,Barcelona,0,0,D
5016,SP1,25/03/06,Villarreal,Betis,1,2,Betis
5017,SP1,26/03/06,Cadiz,Ath Madrid,1,1,D
5018,SP1,26/03/06,Celta,Mallorca,2,0,Celta
5019,SP1,26/03/06,Espanol,Alaves,0,0,D
5020,SP1,26/03/06,Getafe,Sociedad,2,1,Getafe
5021,SP1,26/03/06,Real Madrid,La Coruna,4,0,Real Madrid
5022,SP1,26/03/06,Santander,Zaragoza,0,0,D
5023,SP1,26/03/06,Sevilla,Valencia,1,0,Sevilla
5024,SP1,01/04/06,Barcelona,Real Madrid,1,1,D
5025,SP1,01/04/06,Sociedad,Malaga,3,0,Sociedad
5026,SP1,01/04/06,Zaragoza,Villarreal,0,1,Villarreal
5027,SP1,02/04/06,Alaves,Ath Bilbao,0,0,D
5028,SP1,02/04/06,Ath Madrid,Celta,0,3,Celta
5029,SP1,02/04/06,Betis,Sevilla,2,1,Betis
5030,SP1,02/04/06,La Coruna,Santander,2,0,La Coruna
5031,SP1,02/04/06,Mallorca,Espanol,0,0,D
5032,SP1,02/04/06,Osasuna,Getafe,0,4,Getafe
5033,SP1,02/04/06,Valencia,Cadiz,5,3,Valencia
5034,SP1,08/04/06,Cadiz,Betis,1,1,D
5035,SP1,08/04/06,Celta,Valencia,0,1,Valencia
5036,SP1,08/04/06,Malaga,Getafe,1,2,Getafe
5037,SP1,08/04/06,Real Madrid,Sociedad,1,1,D
5038,SP1,09/04/06,Alaves,Osasuna,1,2,Osasuna
5039,SP1,09/04/06,Ath Bilbao,Mallorca,1,1,D
5040,SP1,09/04/06,Espanol,Ath Madrid,1,1,D
5041,SP1,09/04/06,Santander,Barcelona,2,2,D
5042,SP1,09/04/06,Sevilla,Zaragoza,1,1,D
5043,SP1,09/04/06,Villarreal,La Coruna,1,1,D
5044,SP1,14/04/06,Barcelona,Villarreal,1,0,Barcelona
5045,SP1,15/04/06,La Coruna,Sevilla,0,0,D
5046,SP1,15/04/06,Mallorca,Alaves,0,0,D
5047,SP1,15/04/06,Sociedad,Santander,1,0,Sociedad
5048,SP1,16/04/06,Ath Madrid,Ath Bilbao,1,0,Ath Madrid
5049,SP1,16/04/06,Betis,Celta,0,2,Celta
5050,SP1,16/04/06,Getafe,Real Madrid,1,1,D
5051,SP1,16/04/06,Osasuna,Malaga,1,1,D
5052,SP1,16/04/06,Valencia,Espanol,4,0,Valencia
5053,SP1,16/04/06,Zaragoza,Cadiz,1,2,Cadiz
5054,SP1,22/04/06,Alaves,Ath Madrid,0,1,Ath Madrid
5055,SP1,22/04/06,Celta,Zaragoza,4,0,Celta
5056,SP1,22/04/06,Villarreal,Sociedad,0,2,Sociedad
5057,SP1,23/04/06,Ath Bilbao,Valencia,0,3,Valencia
5058,SP1,23/04/06,Cadiz,La Coruna,1,1,D
5059,SP1,23/04/06,Espanol,Betis,2,0,Espanol
5060,SP1,23/04/06,Mallorca,Osasuna,0,1,Osasuna
5061,SP1,23/04/06,Real Madrid,Malaga,2,1,Real Madrid
5062,SP1,23/04/06,Santander,Getafe,1,3,Getafe
5063,SP1,29/04/06,Barcelona,Cadiz,1,0,Barcelona
5064,SP1,29/04/06,Betis,Ath Bilbao,1,1,D
5065,SP1,29/04/06,La Coruna,Celta,0,2,Celta
5066,SP1,30/04/06,Ath Madrid,Mallorca,0,1,Mallorca
5067,SP1,30/04/06,Getafe,Villarreal,1,1,D
5068,SP1,30/04/06,Malaga,Santander,2,3,Santander
5069,SP1,30/04/06,Osasuna,Real Madrid,0,1,Real Madrid
5070,SP1,30/04/06,Sociedad,Sevilla,1,2,Sevilla
5071,SP1,30/04/06,Valencia,Alaves,3,0,Valencia
5072,SP1,30/04/06,Zaragoza,Espanol,1,1,D
5073,SP1,03/05/06,Alaves,Betis,2,0,Alaves
5074,SP1,03/05/06,Ath Bilbao,Zaragoza,1,0,Ath Bilbao
5075,SP1,03/05/06,Ath Madrid,Osasuna,0,1,Osasuna
5076,SP1,03/05/06,Cadiz,Sociedad,2,2,D
5077,SP1,03/05/06,Celta,Barcelona,0,1,Barcelona
5078,SP1,03/05/06,Espanol,La Coruna,1,2,La Coruna
5079,SP1,03/05/06,Mallorca,Valencia,2,1,Mallorca
5080,SP1,03/05/06,Sevilla,Getafe,3,0,Sevilla
5081,SP1,03/05/06,Villarreal,Malaga,2,1,Villarreal
5082,SP1,04/05/06,Santander,Real Madrid,2,3,Real Madrid
5083,SP1,06/05/06,Barcelona,Espanol,2,0,Barcelona
5084,SP1,06/05/06,Malaga,Sevilla,0,2,Sevilla
5085,SP1,06/05/06,Valencia,Ath Madrid,1,1,D
5086,SP1,07/05/06,Betis,Mallorca,2,1,Betis
5087,SP1,07/05/06,Getafe,Cadiz,3,1,Getafe
5088,SP1,07/05/06,La Coruna,Ath Bilbao,1,2,Ath Bilbao
5089,SP1,07/05/06,Real Madrid,Villarreal,3,3,D
5090,SP1,07/05/06,Santander,Osasuna,2,1,Santander
5091,SP1,07/05/06,Sociedad,Celta,2,2,D
5092,SP1,07/05/06,Zaragoza,Alaves,3,0,Zaragoza
5093,SP1,13/05/06,Alaves,La Coruna,1,0,Alaves
5094,SP1,13/05/06,Ath Madrid,Betis,1,1,D
5095,SP1,13/05/06,Cadiz,Malaga,5,0,Cadiz
5096,SP1,13/05/06,Celta,Getafe,1,0,Celta
5097,SP1,13/05/06,Espanol,Sociedad,1,0,Espanol
5098,SP1,13/05/06,Mallorca,Zaragoza,3,1,Mallorca
5099,SP1,13/05/06,Sevilla,Barcelona,3,2,Sevilla
5100,SP1,13/05/06,Villarreal,Santander,2,0,Villarreal
5101,SP1,16/05/06,Osasuna,Valencia,2,1,Osasuna
5102,SP1,16/05/06,Sevilla,Real Madrid,4,3,Sevilla
5103,SP1,20/05/06,Ath Bilbao,Barcelona,3,1,Ath Bilbao
5104,SP1,26/08/06,Valencia,Betis,2,1,Valencia
5105,SP1,27/08/06,Ath Bilbao,Sociedad,1,1,D
5106,SP1,27/08/06,Espanol,Gimnastic,0,1,Gimnastic
5107,SP1,27/08/06,La Coruna,Zaragoza,3,2,La Coruna
5108,SP1,27/08/06,Osasuna,Getafe,0,2,Getafe
5109,SP1,27/08/06,Real Madrid,Villarreal,0,0,D
5110,SP1,27/08/06,Recreativo,Mallorca,1,1,D
5111,SP1,27/08/06,Santander,Ath Madrid,0,1,Ath Madrid
5112,SP1,28/08/06,Celta,Barcelona,2,3,Barcelona
5113,SP1,29/08/06,Sevilla,Levante,4,0,Sevilla
5114,SP1,09/09/06,Ath Madrid,Valencia,0,1,Valencia
5115,SP1,09/09/06,Barcelona,Osasuna,3,0,Barcelona
5116,SP1,10/09/06,Betis,Ath Bilbao,3,0,Betis
5117,SP1,10/09/06,Getafe,Santander,1,0,Getafe
5118,SP1,10/09/06,Gimnastic,Celta,1,2,Celta
5119,SP1,10/09/06,Levante,Real Madrid,1,4,Real Madrid
5120,SP1,10/09/06,Mallorca,La Coruna,0,0,D
5121,SP1,10/09/06,Sociedad,Sevilla,1,3,Sevilla
5122,SP1,10/09/06,Villarreal,Recreativo,0,1,Recreativo
5123,SP1,10/09/06,Zaragoza,Espanol,3,0,Zaragoza
5124,SP1,16/09/06,La Coruna,Villarreal,2,0,La Coruna
5125,SP1,17/09/06,Ath Bilbao,Ath Madrid,1,4,Ath Madrid
5126,SP1,17/09/06,Espanol,Celta,2,1,Espanol
5127,SP1,17/09/06,Osasuna,Gimnastic,2,0,Osasuna
5128,SP1,17/09/06,Real Madrid,Sociedad,2,0,Real Madrid
5129,SP1,17/09/06,Recreativo,Levante,0,1,Levante
5130,SP1,17/09/06,Santander,Barcelona,0,3,Barcelona
5131,SP1,17/09/06,Sevilla,Betis,3,2,Sevilla
5132,SP1,17/09/06,Valencia,Getafe,2,0,Valencia
5133,SP1,17/09/06,Zaragoza,Mallorca,2,0,Zaragoza
5134,SP1,23/09/06,Betis,Real Madrid,0,1,Real Madrid
5135,SP1,24/09/06,Ath Madrid,Sevilla,2,1,Ath Madrid
5136,SP1,24/09/06,Barcelona,Valencia,1,1,D
5137,SP1,24/09/06,Celta,Osasuna,0,2,Osasuna
5138,SP1,24/09/06,Getafe,Ath Bilbao,0,0,D
5139,SP1,24/09/06,Gimnastic,Santander,2,2,D
5140,SP1,24/09/06,Levante,La Coruna,2,0,Levante
5141,SP1,24/09/06,Mallorca,Espanol,1,0,Mallorca
5142,SP1,24/09/06,Sociedad,Recreativo,2,3,Recreativo
5143,SP1,24/09/06,Villarreal,Zaragoza,3,2,Villarreal
5144,SP1,30/09/06,Ath Bilbao,Barcelona,1,3,Barcelona
5145,SP1,01/10/06,Espanol,Osasuna,0,0,D
5146,SP1,01/10/06,La Coruna,Sociedad,2,0,La Coruna
5147,SP1,01/10/06,Mallorca,Villarreal,1,2,Villarreal
5148,SP1,01/10/06,Real Madrid,Ath Madrid,1,1,D
5149,SP1,01/10/06,Recreativo,Betis,2,0,Recreativo
5150,SP1,01/10/06,Santander,Celta,1,1,D
5151,SP1,01/10/06,Sevilla,Getafe,1,0,Sevilla
5152,SP1,01/10/06,Valencia,Gimnastic,4,0,Valencia
5153,SP1,01/10/06,Zaragoza,Levante,2,2,D
5154,SP1,14/10/06,Ath Madrid,Recreativo,2,1,Ath Madrid
5155,SP1,14/10/06,Getafe,Real Madrid,1,0,Getafe
5156,SP1,15/10/06,Barcelona,Sevilla,3,1,Barcelona
5157,SP1,15/10/06,Betis,La Coruna,1,1,D
5158,SP1,15/10/06,Celta,Valencia,3,2,Celta
5159,SP1,15/10/06,Gimnastic,Ath Bilbao,2,3,Ath Bilbao
5160,SP1,15/10/06,Levante,Mallorca,0,1,Mallorca
5161,SP1,15/10/06,Osasuna,Santander,0,1,Santander
5162,SP1,15/10/06,Sociedad,Zaragoza,1,3,Zaragoza
5163,SP1,15/10/06,Villarreal,Espanol,0,0,D
5164,SP1,21/10/06,La Coruna,Ath Madrid,1,0,La Coruna
5165,SP1,21/10/06,Villarreal,Levante,1,1,D
5166,SP1,21/10/06,Zaragoza,Betis,2,1,Zaragoza
5167,SP1,22/10/06,Ath Bilbao,Celta,0,1,Celta
5168,SP1,22/10/06,Espanol,Santander,2,2,D
5169,SP1,22/10/06,Mallorca,Sociedad,0,0,D
5170,SP1,22/10/06,Real Madrid,Barcelona,2,0,Real Madrid
5171,SP1,22/10/06,Recreativo,Getafe,1,2,Getafe
5172,SP1,22/10/06,Sevilla,Gimnastic,2,1,Sevilla
5173,SP1,22/10/06,Valencia,Osasuna,1,0,Valencia
5174,SP1,28/10/06,Barcelona,Recreativo,3,0,Barcelona
5175,SP1,28/10/06,Gimnastic,Real Madrid,1,3,Real Madrid
5176,SP1,28/10/06,Santander,Valencia,1,0,Santander
5177,SP1,29/10/06,Ath Madrid,Zaragoza,0,1,Zaragoza
5178,SP1,29/10/06,Betis,Mallorca,0,1,Mallorca
5179,SP1,29/10/06,Celta,Sevilla,1,2,Sevilla
5180,SP1,29/10/06,Getafe,La Coruna,2,0,Getafe
5181,SP1,29/10/06,Levante,Espanol,0,0,D
5182,SP1,29/10/06,Osasuna,Ath Bilbao,1,1,D
5183,SP1,29/10/06,Sociedad,Villarreal,0,1,Villarreal
5184,SP1,04/11/06,La Coruna,Barcelona,1,1,D
5185,SP1,04/11/06,Levante,Sociedad,2,0,Levante
5186,SP1,04/11/06,Mallorca,Ath Madrid,0,0,D
5187,SP1,05/11/06,Ath Bilbao,Santander,0,0,D
5188,SP1,05/11/06,Espanol,Valencia,1,1,D
5189,SP1,05/11/06,Real Madrid,Celta,1,2,Celta
5190,SP1,05/11/06,Recreativo,Gimnastic,2,1,Recreativo
5191,SP1,05/11/06,Sevilla,Osasuna,2,0,Sevilla
5192,SP1,05/11/06,Villarreal,Betis,3,2,Villarreal
5193,SP1,05/11/06,Zaragoza,Getafe,3,1,Zaragoza
5194,SP1,11/11/06,Ath Madrid,Villarreal,3,1,Ath Madrid
5195,SP1,11/11/06,Valencia,Ath Bilbao,1,1,D
5196,SP1,12/11/06,Barcelona,Zaragoza,3,1,Barcelona
5197,SP1,12/11/06,Betis,Levante,2,1,Betis
5198,SP1,12/11/06,Celta,Recreativo,1,2,Recreativo
5199,SP1,12/11/06,Getafe,Mallorca,1,0,Getafe
5200,SP1,12/11/06,Gimnastic,La Coruna,0,0,D
5201,SP1,12/11/06,Osasuna,Real Madrid,1,4,Real Madrid
5202,SP1,12/11/06,Santander,Sevilla,0,0,D
5203,SP1,12/11/06,Sociedad,Espanol,1,1,D
5204,SP1,18/11/06,Real Madrid,Santander,3,1,Real Madrid
5205,SP1,18/11/06,Sevilla,Valencia,3,0,Sevilla
5206,SP1,19/11/06,Espanol,Ath Bilbao,3,2,Espanol
5207,SP1,19/11/06,La Coruna,Celta,0,1,Celta
5208,SP1,19/11/06,Levante,Ath Madrid,0,3,Ath Madrid
5209,SP1,19/11/06,Mallorca,Barcelona,1,4,Barcelona
5210,SP1,19/11/06,Recreativo,Osasuna,2,0,Recreativo
5211,SP1,19/11/06,Sociedad,Betis,0,0,D
5212,SP1,19/11/06,Villarreal,Getafe,1,0,Villarreal
5213,SP1,19/11/06,Zaragoza,Gimnastic,3,0,Zaragoza
5214,SP1,25/11/06,Ath Madrid,Sociedad,1,1,D
5215,SP1,25/11/06,Barcelona,Villarreal,4,0,Barcelona
5216,SP1,26/11/06,Ath Bilbao,Sevilla,1,3,Sevilla
5217,SP1,26/11/06,Betis,Espanol,1,1,D
5218,SP1,26/11/06,Celta,Zaragoza,1,1,D
5219,SP1,26/11/06,Getafe,Levante,0,0,D
5220,SP1,26/11/06,Gimnastic,Mallorca,2,3,Mallorca
5221,SP1,26/11/06,Osasuna,La Coruna,4,1,Osasuna
5222,SP1,26/11/06,Santander,Recreativo,4,3,Santander
5223,SP1,26/11/06,Valencia,Real Madrid,0,1,Real Madrid
5224,SP1,02/12/06,Betis,Ath Madrid,0,1,Ath Madrid
5225,SP1,02/12/06,Levante,Barcelona,1,1,D
5226,SP1,02/12/06,Recreativo,Valencia,2,0,Recreativo
5227,SP1,03/12/06,Espanol,Sevilla,2,1,Espanol
5228,SP1,03/12/06,La Coruna,Santander,0,0,D
5229,SP1,03/12/06,Mallorca,Celta,2,2,D
5230,SP1,03/12/06,Real Madrid,Ath Bilbao,2,1,Real Madrid
5231,SP1,03/12/06,Sociedad,Getafe,0,0,D
5232,SP1,03/12/06,Villarreal,Gimnastic,2,0,Villarreal
5233,SP1,03/12/06,Zaragoza,Osasuna,1,2,Osasuna
5234,SP1,09/12/06,Barcelona,Sociedad,1,0,Barcelona
5235,SP1,09/12/06,Sevilla,Real Madrid,2,1,Sevilla
5236,SP1,10/12/06,Ath Bilbao,Recreativo,4,2,Ath Bilbao
5237,SP1,10/12/06,Ath Madrid,Espanol,1,2,Espanol
5238,SP1,10/12/06,Celta,Villarreal,1,1,D
5239,SP1,10/12/06,Getafe,Betis,1,1,D
5240,SP1,10/12/06,Gimnastic,Levante,2,1,Gimnastic
5241,SP1,10/12/06,Osasuna,Mallorca,3,0,Osasuna
5242,SP1,10/12/06,Santander,Zaragoza,0,2,Zaragoza
5243,SP1,10/12/06,Valencia,La Coruna,4,0,Valencia
5244,SP1,16/12/06,La Coruna,Ath Bilbao,0,2,Ath Bilbao
5245,SP1,16/12/06,Mallorca,Santander,1,2,Santander
5246,SP1,16/12/06,Zaragoza,Valencia,0,1,Valencia
5247,SP1,17/12/06,Ath Madrid,Getafe,1,0,Ath Madrid
5248,SP1,17/12/06,Espanol,Real Madrid,0,1,Real Madrid
5249,SP1,17/12/06,Levante,Celta,1,1,D
5250,SP1,17/12/06,Recreativo,Sevilla,1,3,Sevilla
5251,SP1,17/12/06,Sociedad,Gimnastic,3,2,Sociedad
5252,SP1,17/12/06,Villarreal,Osasuna,1,4,Osasuna
5253,SP1,19/12/06,Ath Bilbao,Zaragoza,0,0,D
5254,SP1,19/12/06,Valencia,Mallorca,3,1,Valencia
5255,SP1,20/12/06,Celta,Sociedad,0,0,D
5256,SP1,20/12/06,Getafe,Espanol,0,1,Espanol
5257,SP1,20/12/06,Gimnastic,Betis,0,1,Betis
5258,SP1,20/12/06,Osasuna,Levante,2,1,Osasuna
5259,SP1,20/12/06,Real Madrid,Recreativo,0,3,Recreativo
5260,SP1,20/12/06,Santander,Villarreal,2,1,Santander
5261,SP1,20/12/06,Sevilla,La Coruna,4,0,Sevilla
5262,SP1,21/12/06,Barcelona,Ath Madrid,1,1,D
5263,SP1,06/01/07,Ath Madrid,Gimnastic,0,0,D
5264,SP1,06/01/07,Sociedad,Osasuna,2,1,Sociedad
5265,SP1,06/01/07,Zaragoza,Sevilla,2,1,Zaragoza
5266,SP1,07/01/07,Betis,Celta,1,0,Betis
5267,SP1,07/01/07,Espanol,Recreativo,0,1,Recreativo
5268,SP1,07/01/07,Getafe,Barcelona,1,1,D
5269,SP1,07/01/07,La Coruna,Real Madrid,2,0,La Coruna
5270,SP1,07/01/07,Levante,Santander,2,0,Levante
5271,SP1,07/01/07,Mallorca,Ath Bilbao,1,3,Ath Bilbao
5272,SP1,07/01/07,Villarreal,Valencia,0,1,Valencia
5273,SP1,13/01/07,Espanol,Barcelona,3,1,Espanol
5274,SP1,13/01/07,Valencia,Levante,3,0,Valencia
5275,SP1,14/01/07,Ath Bilbao,Villarreal,0,1,Villarreal
5276,SP1,14/01/07,Celta,Ath Madrid,1,3,Ath Madrid
5277,SP1,14/01/07,Gimnastic,Getafe,1,3,Getafe
5278,SP1,14/01/07,Osasuna,Betis,5,1,Osasuna
5279,SP1,14/01/07,Real Madrid,Zaragoza,1,0,Real Madrid
5280,SP1,14/01/07,Recreativo,La Coruna,1,1,D
5281,SP1,14/01/07,Santander,Sociedad,1,0,Santander
5282,SP1,14/01/07,Sevilla,Mallorca,1,2,Mallorca
5283,SP1,20/01/07,Ath Madrid,Osasuna,1,0,Ath Madrid
5284,SP1,20/01/07,Villarreal,Sevilla,0,0,D
5285,SP1,21/01/07,Barcelona,Gimnastic,3,0,Barcelona
5286,SP1,21/01/07,Betis,Santander,1,1,D
5287,SP1,21/01/07,Getafe,Celta,1,0,Getafe
5288,SP1,21/01/07,La Coruna,Espanol,0,0,D
5289,SP1,21/01/07,Levante,Ath Bilbao,0,0,D
5290,SP1,21/01/07,Mallorca,Real Madrid,0,1,Real Madrid
5291,SP1,21/01/07,Sociedad,Valencia,0,1,Valencia
5292,SP1,21/01/07,Zaragoza,Recreativo,0,0,D
5293,SP1,24/01/07,Betis,Barcelona,1,1,D
5294,SP1,27/01/07,Ath Madrid,Santander,1,1,D
5295,SP1,27/01/07,Villarreal,Real Madrid,1,0,Villarreal
5296,SP1,28/01/07,Barcelona,Celta,3,1,Barcelona
5297,SP1,28/01/07,Betis,Valencia,2,1,Betis
5298,SP1,28/01/07,Getafe,Osasuna,2,0,Getafe
5299,SP1,28/01/07,Gimnastic,Espanol,4,0,Gimnastic
5300,SP1,28/01/07,Levante,Sevilla,2,4,Sevilla
5301,SP1,28/01/07,Mallorca,Recreativo,2,1,Mallorca
5302,SP1,28/01/07,Sociedad,Ath Bilbao,0,2,Ath Bilbao
5303,SP1,28/01/07,Zaragoza,La Coruna,1,1,D
5304,SP1,03/02/07,Espanol,Zaragoza,1,2,Zaragoza
5305,SP1,03/02/07,La Coruna,Mallorca,1,0,La Coruna
5306,SP1,03/02/07,Valencia,Ath Madrid,3,1,Valencia
5307,SP1,04/02/07,Ath Bilbao,Betis,1,2,Betis
5308,SP1,04/02/07,Celta,Gimnastic,1,1,D
5309,SP1,04/02/07,Osasuna,Barcelona,0,0,D
5310,SP1,04/02/07,Real Madrid,Levante,0,1,Levante
5311,SP1,04/02/07,Recreativo,Villarreal,2,1,Recreativo
5312,SP1,04/02/07,Santander,Getafe,1,0,Santander
5313,SP1,04/02/07,Sevilla,Sociedad,0,0,D
5314,SP1,10/02/07,Betis,Sevilla,0,0,D
5315,SP1,10/02/07,Sociedad,Real Madrid,1,2,Real Madrid
5316,SP1,11/02/07,Ath Madrid,Ath Bilbao,1,0,Ath Madrid
5317,SP1,11/02/07,Barcelona,Santander,2,0,Barcelona
5318,SP1,11/02/07,Celta,Espanol,0,2,Espanol
5319,SP1,11/02/07,Getafe,Valencia,3,0,Getafe
5320,SP1,11/02/07,Gimnastic,Osasuna,2,3,Osasuna
5321,SP1,11/02/07,Levante,Recreativo,2,1,Levante
5322,SP1,11/02/07,Mallorca,Zaragoza,2,1,Mallorca
5323,SP1,11/02/07,Villarreal,La Coruna,0,2,La Coruna
5324,SP1,17/02/07,Real Madrid,Betis,0,0,D
5325,SP1,17/02/07,Zaragoza,Villarreal,1,0,Zaragoza
5326,SP1,18/02/07,Ath Bilbao,Getafe,2,0,Ath Bilbao
5327,SP1,18/02/07,Espanol,Mallorca,3,1,Espanol
5328,SP1,18/02/07,La Coruna,Levante,0,0,D
5329,SP1,18/02/07,Osasuna,Celta,0,1,Celta
5330,SP1,18/02/07,Recreativo,Sociedad,1,0,Recreativo
5331,SP1,18/02/07,Santander,Gimnastic,4,1,Santander
5332,SP1,18/02/07,Sevilla,Ath Madrid,3,1,Sevilla
5333,SP1,18/02/07,Valencia,Barcelona,2,1,Valencia
5334,SP1,24/02/07,Ath Madrid,Real Madrid,1,1,D
5335,SP1,24/02/07,Sociedad,La Coruna,0,1,La Coruna
5336,SP1,25/02/07,Barcelona,Ath Bilbao,3,0,Barcelona
5337,SP1,25/02/07,Betis,Recreativo,0,0,D
5338,SP1,25/02/07,Celta,Santander,2,2,D
5339,SP1,25/02/07,Getafe,Sevilla,0,0,D
5340,SP1,25/02/07,Gimnastic,Valencia,1,1,D
5341,SP1,25/02/07,Levante,Zaragoza,0,0,D
5342,SP1,25/02/07,Osasuna,Espanol,0,2,Espanol
5343,SP1,25/02/07,Villarreal,Mallorca,2,1,Villarreal
5344,SP1,03/03/07,Sevilla,Barcelona,2,1,Sevilla
5345,SP1,03/03/07,Valencia,Celta,1,0,Valencia
5346,SP1,04/03/07,Ath Bilbao,Gimnastic,0,2,Gimnastic
5347,SP1,04/03/07,Espanol,Villarreal,1,1,D
